serial,datetime,event,value,selection,user,credits,location,readout
201447109,2017-11-07 05:24:10,vend with free credit,700,0,380,4300,251,117
201447109,2017-11-07 05:24:29,vend with free credit,850,0,380,3450,251,117
201447109,2017-11-07 05:24:59,vend with free credit,350,2,714,3250,251,117
201447109,2017-11-07 05:42:35,vend with free credit,400,3,709,3050,251,117
201447109,2017-11-07 06:05:37,vend with free credit,600,7,262,3600,251,117
201447109,2017-11-07 06:05:52,vend with free credit,500,6,262,3100,251,117
201447109,2017-11-07 06:06:05,vend with free credit,500,6,262,2600,251,117
201447109,2017-11-07 06:06:18,vend with free credit,500,6,262,2100,251,117
201447109,2017-11-07 06:14:37,vend with free credit,500,6,657,50,251,117
201447109,2017-11-07 06:36:59,vend with free credit,350,2,503,1950,251,117
201447109,2017-11-07 06:37:53,vend with free credit,400,3,503,1550,251,117
201447109,2017-11-07 06:39:29,vend paid with cash,350,2,0,0,251,117
201447109,2017-11-07 06:41:53,vend with free credit,700,0,456,2500,251,117
201447109,2017-11-07 06:42:18,vend with free credit,700,0,456,1800,251,117
201447109,2017-11-07 06:45:12,vend with free credit,350,2,266,2600,251,117
201447109,2017-11-07 06:46:07,vend with free credit,400,3,266,2200,251,117
201447109,2017-11-07 07:36:31,free credit added,5000,0,234,5000,251,117
201447109,2017-11-07 07:36:40,vend with free credit,800,0,234,4200,251,117
201447109,2017-11-07 07:38:45,vend with free credit,400,3,229,3800,251,117
201447109,2017-11-07 07:39:14,vend with free credit,400,3,532,4000,251,117
201447109,2017-11-07 07:41:51,vend with free credit,700,0,93,3700,251,117
201447109,2017-11-07 07:42:26,vend with free credit,800,0,93,2900,251,117
201447109,2017-11-07 07:43:32,vend with free credit,700,0,12,2900,251,117
201447109,2017-11-07 07:43:48,vend with free credit,400,3,314,3400,251,117
201447109,2017-11-07 07:46:23,vend with free credit,700,0,331,3600,251,117
201447109,2017-11-07 07:48:57,vend with free credit,700,0,533,2900,251,117
201447109,2017-11-07 07:50:50,vend with free credit,850,0,760,3550,251,117
201447109,2017-11-07 07:53:46,free credit added,5000,0,322,5050,251,117
201447109,2017-11-07 07:53:46,free credit substituted,50,0,322,5000,251,117
201447109,2017-11-07 07:53:56,vend with free credit,500,6,322,4500,251,117
201447109,2017-11-07 08:10:45,vend with free credit,800,0,234,3400,251,117
201447109,2017-11-07 08:17:58,vend with free credit,800,0,333,3500,251,117
201447109,2017-11-07 08:32:27,vend with free credit,700,0,616,1250,251,117
201447109,2017-11-07 08:34:55,vend with free credit,400,3,537,4150,251,117
201447109,2017-11-07 08:50:20,vend with free credit,700,0,317,3600,251,117
201447109,2017-11-07 09:04:56,vend with free credit,700,0,739,3350,251,117
201447109,2017-11-07 09:25:02,vend with free credit,400,3,12,2500,251,117
201447109,2017-11-07 09:29:20,vend with free credit,850,0,295,700,251,117
201447109,2017-11-07 09:30:40,vend with free credit,800,0,603,350,251,117
201447109,2017-11-07 09:32:12,vend with free credit,700,0,93,2200,251,117
201447109,2017-11-07 09:38:22,vend with free credit,700,0,245,2600,251,117
201447109,2017-11-07 09:38:43,vend with free credit,800,0,354,3400,251,117
201447109,2017-11-07 09:53:16,vend with free credit,400,3,748,3800,251,117
201447109,2017-11-07 10:34:11,vend paid with cash,800,0,0,0,251,117
201447109,2017-11-07 10:38:10,vend with free credit,350,2,380,3100,251,117
201447109,2017-11-07 10:44:24,vend with free credit,700,0,263,1300,251,117
201447109,2017-11-07 10:45:03,vend with free credit,500,6,263,800,251,117
201447109,2017-11-07 10:45:56,vend with free credit,700,0,514,4250,251,117
201447109,2017-11-07 10:57:40,vend with free credit,700,0,673,3650,251,117
201447109,2017-11-07 10:58:12,vend with free credit,500,6,323,1900,251,117
201447109,2017-11-07 11:08:28,vend with free credit,850,0,237,3650,251,117
201447109,2017-11-07 11:16:57,free credit added,5000,0,700,5000,251,117
201447109,2017-11-07 11:17:08,vend with free credit,700,0,700,4300,251,117
201447109,2017-11-07 11:17:32,vend with free credit,800,0,5,2950,251,117
201447109,2017-11-07 11:17:52,vend with free credit,800,0,5,2150,251,117
201447109,2017-11-07 11:18:38,vend with free credit,500,6,296,3700,251,117
201447109,2017-11-07 11:19:04,vend with free credit,400,3,240,2600,251,117
201447109,2017-11-07 11:23:33,free credit added,5000,0,309,5150,251,117
201447109,2017-11-07 11:23:33,free credit substituted,150,0,309,5000,251,117
201447109,2017-11-07 11:23:48,vend with free credit,600,7,309,4400,251,117
201447109,2017-11-07 11:30:07,vend with free credit,850,0,287,750,251,117
201447109,2017-11-07 11:30:29,vend with free credit,700,0,287,50,251,117
201447109,2017-11-07 11:33:57,vend with free credit,700,0,9,3300,251,117
201447109,2017-11-07 11:47:56,vend with free credit,400,3,344,3050,251,117
201447109,2017-11-07 11:50:46,vend with free credit,850,0,706,2950,251,117
201447109,2017-11-07 11:56:11,vend paid with cash,350,2,0,0,251,117
201447109,2017-11-07 12:02:09,vend with free credit,500,6,527,400,251,117
201447109,2017-11-07 12:02:35,vend with free credit,400,3,527,0,251,117
201447109,2017-11-07 12:15:09,vend with free credit,700,0,339,2550,251,117
201447109,2017-11-07 12:20:38,vend with free credit,500,6,439,3050,251,117
201447109,2017-11-07 12:21:11,vend paid with cash,350,2,0,0,251,117
201447109,2017-11-07 12:22:17,vend paid with cash,500,6,0,0,251,117
201447109,2017-11-07 12:28:32,vend with free credit,500,6,278,3800,251,117
201447109,2017-11-07 12:29:58,vend with free credit,400,3,186,3450,251,117
201447109,2017-11-07 13:00:43,vend with free credit,500,6,266,1700,251,117
201447109,2017-11-08 03:29:07,vend with free credit,350,2,623,3350,251,117
201447109,2017-11-08 03:35:55,vend with free credit,700,0,93,1500,251,117
201447109,2017-11-08 03:36:23,vend with free credit,400,3,93,1100,251,117
201447109,2017-11-08 03:49:10,vend paid with cash,350,2,0,0,251,117
201447109,2017-11-08 03:50:13,vend with free credit,350,2,339,2200,251,117
201447109,2017-11-08 03:51:11,vend with free credit,350,2,35,2500,251,117
201447109,2017-11-08 03:54:49,vend with free credit,350,2,526,2400,251,117
201447109,2017-11-08 03:55:45,vend with free credit,350,2,321,4300,251,117
201447109,2017-11-08 03:58:11,vend with free credit,350,2,514,3900,251,117
201447109,2017-11-08 04:03:58,vend paid with cash,350,2,0,0,251,117
201447109,2017-11-08 04:30:25,vend with free credit,350,2,344,2700,251,117
201447109,2017-11-08 04:40:22,vend with free credit,350,2,726,3850,251,117
201447109,2017-11-08 04:49:11,vend with free credit,400,3,344,2300,251,117
201447109,2017-11-08 04:49:26,vend with free credit,400,3,344,1900,251,117
201447109,2017-11-08 05:35:25,vend paid with cash,400,3,0,0,251,117
201447109,2017-11-08 05:37:34,vend with free credit,700,0,557,3450,251,117
201447109,2017-11-08 05:38:22,vend with free credit,800,0,234,2600,251,117
201447109,2017-11-08 05:50:33,vend with free credit,700,0,228,3600,251,117
201447109,2017-11-08 05:54:58,vend with free credit,350,2,662,3650,251,117
201447109,2017-11-08 06:00:05,vend paid with cash,500,6,0,0,251,117
201447109,2017-11-08 06:15:45,vend paid with cash,700,0,0,0,251,117
201447109,2017-11-08 06:16:18,vend paid with cash,350,2,0,0,251,117
201447109,2017-11-08 06:29:25,vend with free credit,500,6,262,1600,251,117
201447109,2017-11-08 06:45:32,vend with free credit,350,2,503,1200,251,117
201447109,2017-11-08 06:47:17,free credit added,5000,0,119,5200,251,117
201447109,2017-11-08 06:47:17,free credit substituted,200,0,119,5000,251,117
201447109,2017-11-08 06:47:35,vend with free credit,350,2,119,4650,251,117
201447109,2017-11-08 06:47:57,vend with free credit,400,3,119,4250,251,117
201447109,2017-11-08 07:39:04,recharge,1000,0,657,1050,251,117
201447109,2017-11-08 07:39:23,mixed vend (amount free credit),50,0,657,1000,251,117
201447109,2017-11-08 07:39:23,mixed vend (amount credit),750,0,657,250,251,117
201447109,2017-11-08 07:39:23,refunds after failed vend,800,0,657,1050,251,117
201447109,2017-11-08 07:39:37,mixed vend (amount free credit),50,0,657,1000,251,117
201447109,2017-11-08 07:39:37,mixed vend (amount credit),750,0,657,250,251,117
201447109,2017-11-08 07:42:11,vend with free credit,500,6,93,600,251,117
201447109,2017-11-08 07:43:18,vend with free credit,600,7,93,0,251,117
201447109,2017-11-08 07:50:59,vend with free credit,400,3,322,4100,251,117
201447109,2017-11-08 07:52:56,vend with free credit,350,2,526,2050,251,117
201447109,2017-11-08 07:54:06,vend with free credit,400,3,288,4600,251,117
201447109,2017-11-08 08:12:18,vend with free credit,500,6,534,3220,251,117
201447109,2017-11-08 09:26:29,vend with free credit,500,6,537,3650,251,117
201447109,2017-11-08 09:29:37,vend with free credit,800,0,354,2600,251,117
201447109,2017-11-08 09:46:20,vend paid with cash,350,2,0,0,251,117
201447109,2017-11-08 10:49:20,vend with free credit,350,2,494,2550,251,117
201447109,2017-11-08 11:05:28,vend with free credit,500,6,680,3800,251,117
201447109,2017-11-08 11:21:01,vend with free credit,850,0,380,2250,251,117
201447109,2017-11-08 11:31:28,vend with free credit,700,0,616,550,251,117
201447109,2017-11-08 12:00:18,vend with free credit,500,6,354,2100,251,117
201447109,2017-11-08 12:09:54,vend with free credit,700,0,229,3100,251,117
201447109,2017-11-08 12:15:40,vend with free credit,850,0,226,2000,251,117
201447109,2017-11-08 12:16:17,vend paid with cash,350,2,0,0,251,117
201447109,2017-11-08 12:22:14,vend with free credit,850,0,714,2400,251,117
201447109,2017-11-08 12:48:10,vend with free credit,400,3,296,3300,251,117
201447109,2017-11-08 12:48:24,vend with free credit,400,3,296,2900,251,117
201447109,2017-11-08 13:11:13,vend with free credit,950,0,626,3100,251,117
201447109,2017-11-08 13:20:55,vend with free credit,700,0,12,1800,251,117
201447109,2017-11-08 14:33:10,vend with free credit,500,6,682,4900,251,117
201447109,2017-11-08 16:27:45,free credit added,5000,0,751,5000,251,117
201447109,2017-11-08 16:28:29,vend with free credit,600,7,751,4400,251,117
201447109,2017-11-08 16:50:02,vend with free credit,600,7,751,3800,251,117
201447109,2017-11-08 17:56:05,vend with free credit,400,3,528,2050,251,117
201447109,2017-11-09 03:04:37,vend with free credit,850,0,275,3300,251,117
201447109,2017-11-09 03:11:52,vend with free credit,500,6,262,1100,251,117
201447109,2017-11-09 03:12:09,vend with free credit,700,0,262,400,251,117
201447109,2017-11-09 03:33:11,vend with free credit,700,0,531,2400,251,117
201447109,2017-11-09 03:38:28,vend with free credit,350,2,623,3000,251,117
201447109,2017-11-09 04:01:17,vend with free credit,350,2,662,3300,251,117
201447109,2017-11-09 04:13:06,vend with free credit,350,2,755,3950,251,117
201447109,2017-11-09 04:16:39,vend paid with cash,350,2,0,0,251,117
201447109,2017-11-09 04:34:54,vend with free credit,350,2,726,3500,251,117
201447109,2017-11-09 04:41:23,vend with free credit,350,2,397,3100,251,117
201447109,2017-11-09 04:45:12,vend with free credit,350,2,526,1700,251,117
201447109,2017-11-09 04:51:16,vend with free credit,850,0,310,3850,251,117
201447109,2017-11-09 05:17:08,vend with free credit,350,2,61,4330,251,117
201447109,2017-11-09 05:33:44,vend with free credit,350,2,410,2450,251,117
201447109,2017-11-09 05:34:35,vend with free credit,600,7,410,1850,251,117
201447109,2017-11-09 05:35:32,vend with free credit,350,2,603,0,251,117
201447109,2017-11-09 06:04:36,vend with free credit,350,2,662,2950,251,117
201447109,2017-11-09 06:09:10,recharge,1000,0,616,1550,251,117
201447109,2017-11-09 06:09:20,mixed vend (amount free credit),550,0,616,1000,251,117
201447109,2017-11-09 06:09:20,mixed vend (amount credit),300,0,616,700,251,117
201447109,2017-11-09 06:09:46,vend paid with cash,700,0,0,0,251,117
201447109,2017-11-09 06:12:49,vend paid with cash,500,6,0,0,251,117
201447109,2017-11-09 06:15:37,vend paid with cash,700,0,0,0,251,117
201447109,2017-11-09 06:32:04,mixed vend (amount free credit),50,2,503,450,251,117
201447109,2017-11-09 06:32:04,mixed vend (amount credit),300,2,503,150,251,117
201447109,2017-11-09 06:33:30,recharge,500,0,503,650,251,117
201447109,2017-11-09 06:37:16,vend paid with cash,800,0,0,0,251,117
201447109,2017-11-09 06:46:57,vend with free credit,350,2,526,1350,251,117
201447109,2017-11-09 06:47:12,vend with free credit,700,0,526,650,251,117
201447109,2017-11-09 06:54:18,vend with free credit,400,3,397,2700,251,117
201447109,2017-11-09 07:10:34,vend with free credit,500,6,344,1400,251,117
201447109,2017-11-09 07:11:47,vend with free credit,350,2,119,3900,251,117
201447109,2017-11-09 07:25:39,vend with free credit,800,0,329,2200,251,117
201447109,2017-11-09 07:25:56,vend with free credit,700,0,329,1500,251,117
201447109,2017-11-09 07:34:05,vend with free credit,400,3,322,3700,251,117
201447109,2017-11-09 08:28:46,vend with free credit,700,0,533,2200,251,117
201447109,2017-11-09 09:26:33,vend with free credit,500,6,314,2900,251,118
201447109,2017-11-09 09:48:08,vend with free credit,700,0,760,2850,251,118
201447109,2017-11-09 10:12:23,vend with credit,850,0,590,50,251,118
201447109,2017-11-09 10:20:16,vend with free credit,600,7,266,1100,251,118
201447109,2017-11-09 11:20:31,recharge,100,0,5,2250,251,118
201447109,2017-11-09 11:20:35,recharge,50,0,5,2300,251,118
201447109,2017-11-09 11:20:49,vend with free credit,800,0,5,1500,251,118
201447109,2017-11-09 11:21:04,vend with free credit,800,0,5,700,251,118
201447109,2017-11-09 11:24:54,vend with free credit,500,6,709,2550,251,118
201447109,2017-11-09 11:44:23,vend with free credit,700,0,354,1400,251,118
201447109,2017-11-09 11:45:43,vend with free credit,350,2,344,1050,251,118
201447109,2017-11-09 11:46:38,vend paid with cash,400,3,0,0,251,118
201447109,2017-11-09 11:49:40,vend paid with cash,400,3,0,0,251,118
201447109,2017-11-09 11:53:15,vend with free credit,800,0,307,2450,251,118
201447109,2017-11-09 12:43:58,vend with free credit,400,3,397,2300,251,118
201447109,2017-11-09 12:55:48,vend with free credit,350,2,514,3550,251,118
201447109,2017-11-09 13:07:42,vend with free credit,700,0,706,2250,251,118
201447109,2017-11-09 13:08:24,vend with free credit,700,0,706,1550,251,118
201447109,2017-11-09 13:19:31,vend with free credit,400,3,12,1400,251,118
201447109,2017-11-09 13:19:46,vend with free credit,700,0,12,700,251,118
201447109,2017-11-09 13:43:44,vend with free credit,700,0,751,3100,251,118
201447109,2017-11-10 03:25:06,vend with free credit,350,2,623,2650,251,118
201447109,2017-11-10 03:30:35,recharge,100,0,616,800,251,118
201447109,2017-11-10 03:30:47,recharge,50,0,616,850,251,118
201447109,2017-11-10 03:30:55,vend with credit,850,0,616,0,251,118
201447109,2017-11-10 03:43:43,vend with free credit,800,0,700,3500,251,118
201447109,2017-11-10 03:53:15,vend with free credit,1300,0,760,1550,251,118
201447109,2017-11-10 03:54:00,vend with free credit,850,0,531,1550,251,118
201447109,2017-11-10 04:01:00,recharge,100,0,12,800,251,118
201447109,2017-11-10 04:01:04,recharge,100,0,12,900,251,118
201447109,2017-11-10 04:01:07,recharge,100,0,12,1000,251,118
201447109,2017-11-10 04:01:10,recharge,100,0,12,1100,251,118
201447109,2017-11-10 04:01:13,recharge,100,0,12,1200,251,118
201447109,2017-11-10 04:01:22,free credit added,5000,0,335,5000,251,118
201447109,2017-11-10 04:01:35,vend with free credit,800,0,335,4200,251,118
201447109,2017-11-10 04:23:11,vend with free credit,350,2,61,3980,251,118
201447109,2017-11-10 04:27:28,vend with free credit,500,6,474,1950,251,118
201447109,2017-11-10 04:57:16,vend with free credit,350,2,726,3150,251,118
201447109,2017-11-10 04:58:32,vend with free credit,400,3,260,2050,251,118
201447109,2017-11-10 05:01:14,vend with free credit,350,2,397,1950,251,118
201447109,2017-11-10 05:01:30,vend with free credit,400,3,397,1550,251,118
201447109,2017-11-10 05:02:15,mixed vend (amount free credit),700,0,12,500,251,118
201447109,2017-11-10 05:02:15,mixed vend (amount credit),150,0,12,350,251,118
201447109,2017-11-10 05:05:18,vend with free credit,500,6,760,1050,251,118
201447109,2017-11-10 05:12:01,vend with free credit,350,2,344,700,251,118
201447109,2017-11-10 05:21:06,free credit added,5000,0,315,5350,251,118
201447109,2017-11-10 05:21:16,vend with free credit,950,0,315,4400,251,118
201447109,2017-11-10 05:23:11,vend with free credit,350,2,673,3300,251,118
201447109,2017-11-10 05:31:26,vend paid with cash,350,2,0,0,251,118
201447109,2017-11-10 05:32:00,vend paid with cash,500,6,0,0,251,118
201447109,2017-11-10 05:36:34,vend with free credit,350,2,380,1900,251,118
201447109,2017-11-10 05:36:51,vend with free credit,350,2,380,1550,251,118
201447109,2017-11-10 05:38:10,vend with free credit,350,2,714,2050,251,118
